,DFS_time,DFS_len,BFS_time,BFS_len,AStar_time,AStar_len
137,0.009001731872558594,662,0.0010004043579101562,50,0.0030024051666259766,350
138,0.006001949310302734,1061,0.005001068115234375,395,0.0030002593994140625,481
139,0.0030007362365722656,615,0.0,27,0.009002208709716797,1193
140,0.003000974655151367,557,0.0010001659393310547,197,0.0010001659393310547,197
141,0.01200246810913086,161,0.004001140594482422,161,0.0010004043579101562,161
142,0.007002115249633789,1324,0.006001472473144531,232,0.0030002593994140625,498
143,0.0010001659393310547,211,0.0010001659393310547,115,0.012002706527709961,195
144,0.00800180435180664,786,0.0,10,0.0,10
145,0.013002634048461914,8,0.0,8,0.018004179000854492,8
146,0.008002042770385742,1306,0.0030012130737304688,184,0.003000497817993164,516
147,0.0010001659393310547,179,0.0009999275207519531,73,0.017004013061523438,179
148,0.0050013065338134766,1102,0.004000425338745117,188,0.002000570297241211,330
149,0.007002115249633789,1090,0.0,26,0.012002944946289062,200
150,0.0040013790130615234,408,0.003000497817993164,196,0.003000497817993164,536
151,0.011002540588378906,767,0.0020008087158203125,107,0.006000995635986328,803
152,0.005001068115234375,738,0.003000974655151367,276,0.003000497817993164,518
153,0.01200246810913086,179,0.002000570297241211,115,0.0020003318786621094,339
154,0.009002208709716797,734,0.0,24,0.0,24
155,0.01300358772277832,166,0.0009999275207519531,60,0.0,98
156,0.003000974655151367,846,0.00400090217590332,134,0.0009999275207519531,224
157,0.0030007362365722656,604,0.005001068115234375,280,0.003000974655151367,622
158,0.00800180435180664,781,0.005001068115234375,301,0.006001472473144531,669
159,0.00800180435180664,1018,0.005128145217895508,274,0.0030007362365722656,416
160,0.00900125503540039,1148,0.007002115249633789,374,0.003000497817993164,628
161,0.005001068115234375,608,0.0060007572174072266,368,0.002001047134399414,380
162,0.007001399993896484,1259,0.0070018768310546875,325,0.010002374649047852,517
163,0.009002208709716797,572,0.007002115249633789,242,0.004000663757324219,440
164,0.0010006427764892578,159,0.002000570297241211,159,0.008001565933227539,759
165,0.0050013065338134766,590,0.0070018768310546875,470,0.0030002593994140625,582
166,0.0009999275207519531,373,0.0050013065338134766,301,0.0020003318786621094,325
167,0.004001140594482422,843,0.00600123405456543,281,0.005001068115234375,739
168,0.01200246810913086,276,0.003000974655151367,174,0.009002208709716797,504
169,0.002000093460083008,347,0.0050013065338134766,173,0.0050013065338134766,807
170,0.0020008087158203125,388,0.003000974655151367,200,0.006000995635986328,642
171,0.0070037841796875,1028,0.006001472473144531,254,0.0050008296966552734,756
172,0.0030007362365722656,794,0.007001399993896484,298,0.00600123405456543,976
173,0.0009999275207519531,200,0.0030007362365722656,164,0.0010004043579101562,174
174,0.00400090217590332,934,0.006001710891723633,260,0.00800180435180664,610
175,0.0050013065338134766,388,0.0019996166229248047,108,0.0020012855529785156,210
176,0.006001472473144531,775,0.004001140594482422,165,0.005001068115234375,753
177,0.011002063751220703,495,0.0030002593994140625,257,0.0030012130737304688,273
178,0.0,73,0.0009999275207519531,49,0.0,49
179,0.01000213623046875,275,0.0010004043579101562,55,0.0010001659393310547,265
180,0.008001327514648438,592,0.0030002593994140625,126,0.0020008087158203125,238
181,0.0010004043579101562,367,0.005002021789550781,197,0.0050008296966552734,521
182,0.005001068115234375,1207,0.0020003318786621094,135,0.0010001659393310547,135
183,0.0010006427764892578,278,0.0020003318786621094,114,0.0010001659393310547,150
184,0.0020003318786621094,469,0.0070018768310546875,361,0.003000497817993164,457
185,0.0010006427764892578,109,0.0010004043579101562,109,0.002000093460083008,117
186,0.006001710891723633,792,0.002000570297241211,134,0.01800370216369629,140
187,0.0020003318786621094,555,0.0010001659393310547,71,0.0030002593994140625,465
188,0.0009996891021728516,218,0.0050013065338134766,120,0.0010006427764892578,192
189,0.0019996166229248047,486,0.0,40,0.01700448989868164,354
190,0.0030014514923095703,911,0.004000425338745117,235,0.002000093460083008,379
191,0.003000497817993164,604,0.006000995635986328,182,0.0050013065338134766,648
192,0.01000213623046875,344,0.0010006427764892578,68,0.0,84
193,0.0,155,0.0020003318786621094,155,0.0030007362365722656,311
194,0.01300358772277832,166,0.0010001659393310547,156,0.0050008296966552734,736
195,0.0009999275207519531,261,0.002001047134399414,115,0.0010004043579101562,133
196,0.00800180435180664,1091,0.00600123405456543,233,0.00400090217590332,579
197,0.009001731872558594,445,0.0010001659393310547,95,0.004001140594482422,95
198,0.0019996166229248047,296,0.0030007362365722656,142,0.0010001659393310547,252
199,0.002000570297241211,433,0.0050013065338134766,225,0.01000213623046875,331
200,0.009002447128295898,709,0.0,63,0.0009999275207519531,63
201,0.010002613067626953,1035,0.004000425338745117,301,0.013002872467041016,807
202,0.011003255844116211,856,0.00600123405456543,354,0.0019996166229248047,414
203,0.0010004043579101562,157,0.0030014514923095703,153,0.004000186920166016,551
204,0.008001565933227539,835,0.004000186920166016,169,0.002001047134399414,169
205,0.006001472473144531,739,0.0,67,0.002000093460083008,303
206,0.0010006427764892578,161,0.0030007362365722656,147,0.004000425338745117,159
207,0.0020003318786621094,390,0.002000093460083008,112,0.017003774642944336,112
208,0.0010006427764892578,226,0.0009999275207519531,20,0.0,20
209,0.0030002593994140625,449,0.0030007362365722656,145,0.005001068115234375,659
210,0.0,29,0.0010006427764892578,29,0.0,29
211,0.005001068115234375,716,0.0,32,0.0010001659393310547,188
212,0.0010006427764892578,299,0.0020003318786621094,207,0.017003297805786133,251
213,0.006000995635986328,943,0.0030007362365722656,195,0.003000497817993164,569
214,0.01000213623046875,341,0.002000570297241211,135,0.0010006427764892578,185
215,0.004001140594482422,535,0.0070018768310546875,299,0.015002965927124023,339
216,0.010001897811889648,488,0.0070018768310546875,246,0.005001068115234375,456
217,0.005001068115234375,843,0.0050013065338134766,183,0.003000497817993164,323
218,0.002000093460083008,394,0.002003192901611328,178,0.0020003318786621094,436
219,0.007001161575317383,913,0.010001897811889648,179,0.00800180435180664,705
220,0.0050008296966552734,543,0.0020003318786621094,49,0.008002042770385742,581
221,0.0010004043579101562,290,0.005001068115234375,168,0.002000093460083008,214
222,0.009002208709716797,944,0.007002115249633789,316,0.01400303840637207,416
223,0.0010001659393310547,350,0.002000093460083008,166,0.0010004043579101562,182
224,0.004000425338745117,1076,0.005005359649658203,180,0.0020003318786621094,366
225,0.004000663757324219,792,0.0010004043579101562,76,0.0,76
226,0.0030007362365722656,611,0.005001068115234375,251,0.0020003318786621094,381
227,0.006001472473144531,1082,0.0070018768310546875,146,0.002000570297241211,224
228,0.006001710891723633,138,0.0040013790130615234,138,0.0,138
229,0.0040013790130615234,474,0.0030007362365722656,214,0.002000093460083008,218
230,0.01000213623046875,776,0.0030007362365722656,100,0.007001638412475586,406
231,0.0,49,0.0010001659393310547,29,0.0,29
232,0.0019991397857666016,273,0.004000425338745117,257,0.0020012855529785156,273
233,0.011002779006958008,741,0.006001472473144531,277,0.01400303840637207,715
234,0.008002042770385742,341,0.00600123405456543,275,0.0030007362365722656,497
235,0.004001140594482422,395,0.004000663757324219,165,0.002002716064453125,317
236,0.006001710891723633,1020,0.0050008296966552734,272,0.002000570297241211,298
237,0.008001565933227539,925,0.002001047134399414,127,0.0010004043579101562,231
238,0.0020008087158203125,516,0.0029997825622558594,130,0.0009999275207519531,162
239,0.004000425338745117,707,0.006001472473144531,171,0.006001472473144531,541
240,0.008002042770385742,592,0.002000570297241211,138,0.0010001659393310547,140
241,0.0,110,0.002000093460083008,100,0.001001119613647461,104
242,0.005001544952392578,707,0.006000995635986328,275,0.0050013065338134766,751
243,0.00400090217590332,970,0.002000570297241211,160,0.0020003318786621094,198
244,0.002000570297241211,373,0.003000020980834961,147,0.002000570297241211,191
245,0.004000425338745117,800,0.0010001659393310547,102,0.0010001659393310547,208
246,0.010003089904785156,351,0.0019996166229248047,103,0.0,115
247,0.003000497817993164,284,0.0009999275207519531,82,0.0010004043579101562,86
248,0.009001970291137695,804,0.0040013790130615234,210,0.0030002593994140625,600
249,0.00600123405456543,808,0.005000591278076172,174,0.002000570297241211,368
250,0.0030002593994140625,868,0.0060007572174072266,228,0.006001949310302734,618
251,0.0010001659393310547,236,0.006001472473144531,220,0.0010001659393310547,240
252,0.012003183364868164,147,0.0010001659393310547,147,0.01600337028503418,147
253,0.0050013065338134766,923,0.005001068115234375,165,0.0,179
254,0.0010001659393310547,332,0.00400090217590332,164,0.0010004043579101562,226
255,0.0020003318786621094,551,0.004001140594482422,221,0.003000497817993164,513
256,0.0,47,0.0,37,0.0010001659393310547,47
257,0.013002872467041016,93,0.0010004043579101562,89,0.0010001659393310547,149
258,0.0020003318786621094,718,0.007001399993896484,248,0.002001047134399414,330
259,0.00700068473815918,800,0.0020008087158203125,162,0.002000570297241211,192
260,0.008001565933227539,1225,0.004001140594482422,223,0.01100301742553711,947
261,0.00800323486328125,1093,0.002001047134399414,135,0.0039997100830078125,567
262,0.0010001659393310547,364,0.0030002593994140625,210,0.002001047134399414,214
263,0.0009999275207519531,191,0.0010001659393310547,119,0.0010004043579101562,225
264,0.00600123405456543,998,0.007001638412475586,296,0.009001970291137695,664
265,0.010002374649047852,528,0.003000974655151367,122,0.002000093460083008,260
266,0.008002281188964844,1227,0.0030007362365722656,219,0.0020003318786621094,291
267,0.013002634048461914,170,0.005002021789550781,162,0.017004013061523438,302
268,0.0020008087158203125,514,0.005001544952392578,210,0.0019996166229248047,282
269,0.016003847122192383,233,0.0010013580322265625,51,0.0,51
270,0.008001089096069336,1176,0.0010004043579101562,84,0.0010001659393310547,148
271,0.011002063751220703,787,0.0030007362365722656,139,0.0010001659393310547,171
272,0.00960397720336914,864,0.005001068115234375,130,0.0009946823120117188,174
273,0.011002302169799805,171,0.00400090217590332,167,0.0020003318786621094,225
274,0.0010006427764892578,337,0.002000570297241211,121,0.003000497817993164,631
275,0.013002395629882812,105,0.0020008087158203125,97,0.002000570297241211,293
276,0.002001047134399414,276,0.003000497817993164,158,0.013002395629882812,390
277,0.0029997825622558594,417,0.0020003318786621094,119,0.0030014514923095703,403
278,0.0010004043579101562,69,0.0010006427764892578,61,0.00600123405456543,759
279,0.00600123405456543,896,0.007000446319580078,308,0.01200413703918457,1428
280,0.0,9,0.0,9,0.0,9
281,0.0009996891021728516,126,0.0009999275207519531,108,0.0010008811950683594,110
282,0.009002208709716797,882,0.005000591278076172,146,0.0,158
283,0.0020008087158203125,466,0.0040013790130615234,170,0.011002302169799805,894
284,0.009001493453979492,723,0.0030002593994140625,219,0.010002851486206055,911
285,0.0050013065338134766,1091,0.0050013065338134766,215,0.013003110885620117,447
286,0.0,51,0.0,51,0.0010008811950683594,51
287,0.00400090217590332,436,0.002000570297241211,152,0.002000570297241211,264
288,0.004000425338745117,668,0.005001068115234375,156,0.0010006427764892578,192
289,0.013003110885620117,167,0.0040018558502197266,167,0.0029997825622558594,167
290,0.0,12,0.0,12,0.0,12
291,0.007001161575317383,841,0.006000995635986328,239,0.0010004043579101562,239
292,0.008994817733764648,1074,0.0070018768310546875,208,0.010002374649047852,1008
293,0.0019996166229248047,333,0.00600123405456543,271,0.0030012130737304688,397
294,0.006001472473144531,1025,0.0010001659393310547,87,0.009002208709716797,1011
295,0.0010001659393310547,444,0.007001399993896484,374,0.004001140594482422,568
296,0.004000663757324219,621,0.004002571105957031,201,0.011002540588378906,217
297,0.009002208709716797,403,0.00600123405456543,325,0.009001970291137695,473
298,0.003000497817993164,131,0.0010001659393310547,79,0.014003515243530273,107
299,0.0010008811950683594,503,0.005001068115234375,187,0.0019998550415039062,307
300,0.010002374649047852,485,0.0029997825622558594,177,0.0020012855529785156,349
301,0.004001140594482422,370,0.0020008087158203125,258,0.0019998550415039062,414
302,0.01000213623046875,484,0.007001638412475586,330,0.0050013065338134766,1026
303,0.002000570297241211,431,0.007001638412475586,345,0.0020003318786621094,447
304,0.0030007362365722656,523,0.0,133,0.0010004043579101562,201
305,0.006001710891723633,525,0.006000995635986328,225,0.0050013065338134766,383
306,0.0010004043579101562,223,0.0020008087158203125,109,0.010001659393310547,981
307,0.01200246810913086,344,0.0,30,0.0020008087158203125,220
308,0.00700068473815918,281,0.0050008296966552734,239,0.010002851486206055,497
309,0.011002063751220703,458,0.005001544952392578,288,0.0020003318786621094,418
310,0.0010001659393310547,387,0.0010001659393310547,43,0.0010001659393310547,149
311,0.009001731872558594,824,0.004000425338745117,234,0.01700425148010254,240
312,0.012003183364868164,372,0.0010006427764892578,80,0.002000093460083008,268
313,0.004001140594482422,446,0.0050013065338134766,274,0.003000497817993164,458
314,0.007001638412475586,561,0.0050013065338134766,173,0.0010004043579101562,173
315,0.0030007362365722656,542,0.0030007362365722656,118,0.0020003318786621094,554
316,0.00400090217590332,903,0.002000093460083008,85,0.0010006427764892578,137
317,0.012002944946289062,173,0.002000570297241211,165,0.0020003318786621094,189
318,0.008002281188964844,928,0.00500035285949707,258,0.007001161575317383,422
319,0.011002063751220703,412,0.003000974655151367,128,0.0010001659393310547,192
320,0.0010006427764892578,71,0.0009999275207519531,71,0.0010001659393310547,71
321,0.0020012855529785156,535,0.0,87,0.0010001659393310547,87
322,0.0,149,0.004000663757324219,113,0.0010008811950683594,143
323,0.0070018768310546875,982,0.012003660202026367,302,0.004000186920166016,384
324,0.00600123405456543,390,0.0,48,0.0010006427764892578,48
325,0.002003192901611328,2,0.0,2,0.0,2
326,0.016000032424926758,318,0.0010001659393310547,16,0.0,16
327,0.012003183364868164,180,0.003000497817993164,172,0.0010006427764892578,182
328,0.004000663757324219,655,0.0020003318786621094,75,0.0020008087158203125,255
329,0.00600123405456543,1287,0.004000663757324219,187,0.006001710891723633,431
330,0.00500178337097168,658,0.007001399993896484,276,0.006000995635986328,576
331,0.003000497817993164,465,0.0030007362365722656,223,0.005001068115234375,447
332,0.011002540588378906,546,0.007003068923950195,358,0.0029997825622558594,638
333,0.003999471664428711,948,0.0029997825622558594,144,0.005002021789550781,832
334,0.0,33,0.0,33,0.0009999275207519531,127
335,0.010002374649047852,1013,0.004001140594482422,223,0.003000020980834961,661
336,0.00800180435180664,1064,0.007002115249633789,270,0.0019998550415039062,290
337,0.005001544952392578,1004,0.003000974655151367,150,0.0019998550415039062,370
338,0.004000663757324219,723,0.003000974655151367,107,0.0,107
339,0.004000663757324219,666,0.003000974655151367,152,0.0020008087158203125,258
340,0.0020003318786621094,517,0.00400090217590332,123,0.013002872467041016,755
341,0.003599405288696289,891,0.0,77,0.003999948501586914,481
342,0.011001825332641602,693,0.00400090217590332,117,0.0010006427764892578,117
343,0.002000570297241211,540,0.005002021789550781,248,0.0020003318786621094,332
344,0.005001068115234375,1176,0.004001140594482422,148,0.0020003318786621094,338
345,0.009002208709716797,1101,0.0010004043579101562,65,0.0009999275207519531,111
346,0.006001710891723633,1351,0.0070018768310546875,269,0.0019996166229248047,569
347,0.005001068115234375,681,0.004001140594482422,205,0.006001472473144531,417
348,0.012002706527709961,11,0.0,11,0.0010004043579101562,11
349,0.0050008296966552734,1095,0.0020003318786621094,153,0.0010001659393310547,153
350,0.012002706527709961,411,0.006001472473144531,285,0.004000663757324219,747
351,0.00600123405456543,992,0.007001161575317383,260,0.0020008087158203125,348
352,0.002000093460083008,244,0.002000570297241211,130,0.002000093460083008,130
353,0.0050008296966552734,803,0.007001161575317383,203,0.004001140594482422,529
354,0.0009999275207519531,84,0.0009999275207519531,84,0.0030019283294677734,588
355,0.006001472473144531,1013,0.003000974655151367,133,0.007001638412475586,515
356,0.009003162384033203,365,0.0020008087158203125,99,0.0,99
357,0.004001140594482422,693,0.0020003318786621094,85,0.0,99
358,0.007001161575317383,1082,0.00600123405456543,332,0.009002447128295898,1236
359,0.001001119613647461,303,0.005000591278076172,299,0.015002965927124023,541
360,0.005001068115234375,729,0.0019996166229248047,125,0.002001523971557617,125
361,0.0010006427764892578,166,0.002000093460083008,142,0.0009999275207519531,158
362,0.0030007362365722656,490,0.006000995635986328,270,0.015003442764282227,590
363,0.003000497817993164,965,0.00600123405456543,253,0.01000213623046875,765
364,0.002000570297241211,23,0.0,23,0.0,23
365,0.0020003318786621094,657,0.006003141403198242,197,0.004000425338745117,585
366,0.00400090217590332,431,0.0020003318786621094,65,0.002000570297241211,487
367,0.011002540588378906,697,0.0010004043579101562,127,0.0010001659393310547,149
368,0.0020003318786621094,420,0.006001710891723633,206,0.013003110885620117,766
369,0.012002944946289062,205,0.0,37,0.0010006427764892578,37
370,0.002000570297241211,562,0.0050008296966552734,192,0.0030007362365722656,478
371,0.007002115249633789,1232,0.0020003318786621094,110,0.0010004043579101562,174
372,0.003000497817993164,558,0.007001638412475586,340,0.0030007362365722656,542
373,0.003000020980834961,565,0.004001140594482422,179,0.0020008087158203125,297
374,0.00400090217590332,1075,0.004001617431640625,131,0.002000093460083008,527
375,0.0020008087158203125,567,0.007002115249633789,213,0.0030002593994140625,495
376,0.0040013790130615234,963,0.0020003318786621094,271,0.007001399993896484,1203
377,0.003000497817993164,567,0.00500178337097168,175,0.0019996166229248047,415
378,0.005000591278076172,924,0.008001327514648438,402,0.010002613067626953,780
379,0.0009992122650146484,219,0.003000497817993164,169,0.0010008811950683594,195
380,0.0020003318786621094,297,0.0050013065338134766,261,0.014003276824951172,381
381,0.005000114440917969,978,0.0030012130737304688,138,0.002000093460083008,504
382,0.007001399993896484,1082,0.0019998550415039062,170,0.002000570297241211,194
383,0.0020003318786621094,290,0.0030007362365722656,84,0.0010001659393310547,164
384,0.0009996891021728516,122,0.0020012855529785156,122,0.00099945068359375,122
385,0.010002374649047852,935,0.002001047134399414,223,0.013002157211303711,975
386,0.007002115249633789,636,0.003000974655151367,116,0.011002063751220703,512
387,0.01300358772277832,7,0.0,7,0.018003463745117188,7
388,0.011017799377441406,713,0.003000974655151367,167,0.001985788345336914,457
389,0.010002851486206055,476,0.007002353668212891,230,0.0019996166229248047,522
390,0.009001731872558594,1112,0.0009999275207519531,80,0.0010006427764892578,80
391,0.0030002593994140625,518,0.005001068115234375,182,0.006001710891723633,514
392,0.010001897811889648,549,0.0009999275207519531,83,0.0010008811950683594,121
393,0.00500035285949707,858,0.008001327514648438,436,0.003000974655151367,472
394,0.0010006427764892578,209,0.002000093460083008,167,0.0,167
